Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size
995,5,59,7,31.1,6
996,4,45,9,38.7,4
997,7,51,10,38.9,6
998,1,89,4,21.8,7
999,3,72,7,50.7,4
1000,3,79,6,62.9,5
1001,0,85,3,63.5,1
1002,1,51,8,30.6,1
1003,0,49,9,29.3,1
1004,8,61,6,41.8,4
1005,5,85,8,34.6,7
1006,3,61,6,63.2,3
1007,1,57,1,51.6,5
1008,7,41,6,18.5,4
1009,7,83,1,40.2,1
1010,5,80,5,36.5,2
1011,8,43,4,52.6,1
1012,2,79,8,27.2,7
1013,8,55,2,17.9,8
1014,6,73,6,66.7,8
1015,4,89,1,64.3,7
1016,7,86,9,26.1,3
1017,6,52,7,54.9,2
1018,3,74,2,48.1,6
1019,1,44,7,65.0,7
1020,1,81,10,36.3,5
1021,3,85,4,16.6,2
1022,1,82,7,43.1,5
1023,6,73,8,68.1,1
1024,6,42,1,23.2,1
1025,8,57,10,36.3,7
1026,1,65,8,71.5,6
1027,8,51,2,50.1,2
1028,6,58,4,60.6,2
1029,8,39,6,15.9,2
1030,1,53,1,70.7,3
1031,6,88,1,26.7,2
1032,1,58,8,46.9,8
1033,2,83,1,33.7,4
1034,1,90,4,17.1,6
1035,5,49,2,31.7,7
1036,7,64,3,62.9,8
1037,6,90,1,26.3,5
1038,6,51,3,52.7,8
1039,7,58,8,48.6,5
1040,4,55,7,17.8,1
1041,6,56,9,64.0,2
1042,7,63,7,32.0,3
1043,6,45,3,65.3,8
1044,4,80,1,33.3,4
1045,7,88,6,28.3,7
1046,7,43,7,66.9,4
1047,1,64,2,45.5,1
1048,2,85,3,19.2,7
1049,7,90,8,47.3,7
1050,7,40,3,45.8,3
1051,6,54,10,64.9,6
1052,6,41,5,16.3,2
1053,0,52,8,27.0,8
1054,0,51,5,45.8,7
1055,5,75,2,66.0,5
1056,7,78,3,42.2,8
1057,8,88,10,70.0,2
1058,6,57,9,41.0,4
1059,7,76,8,25.3,7
1060,2,41,8,43.1,4
1061,1,77,3,58.6,1
1062,6,90,9,20.7,8
1063,5,68,4,18.6,1
1064,5,77,8,55.3,5
1065,1,41,10,64.2,8
1066,3,63,5,17.4,1
1067,0,58,8,71.8,6
1068,1,77,6,41.3,8
1069,1,69,7,19.9,8
1070,3,41,7,29.0,7
1071,0,55,7,16.9,7
1072,3,75,3,70.2,3
1073,7,69,10,29.7,4
1074,1,51,7,68.9,8
1075,3,52,9,27.6,7
1076,2,55,10,18.2,4
1077,3,70,4,26.7,3
1078,4,71,2,45.6,8
1079,4,42,4,50.0,2
1080,6,38,1,43.7,8
1081,1,53,2,64.2,4
1082,5,80,5,58.5,7
1083,1,49,4,63.8,3
1084,0,62,10,41.2,7
1085,2,75,4,21.2,2
1086,7,49,8,32.8,5
1087,2,79,6,58.1,3
1088,6,38,8,36.8,7
1089,5,41,5,51.6,8
1090,5,42,3,15.9,8
1091,1,38,10,47.1,6
1092,4,42,1,61.4,2
1093,4,76,8,62.9,2
1094,2,63,9,68.2,1
1095,2,70,1,23.3,8
1096,8,65,2,28.8,7
1097,8,66,4,52.0,6
1098,0,60,5,37.1,3
1099,6,67,6,52.4,4
1100,0,65,3,58.9,5
1101,7,87,2,37.0,4
1102,7,89,6,56.8,5
1103,5,66,2,63.4,1
1104,1,71,10,19.6,8
1105,4,86,1,55.7,8
1106,2,58,4,44.7,1
1107,5,58,1,62.3,2
1108,6,38,1,44.0,1
1109,8,56,10,52.4,3
1110,0,85,5,54.6,7
1111,6,87,1,51.7,5
1112,3,69,7,31.0,8
1113,0,77,7,36.1,5
1114,2,40,4,53.0,3
1115,6,51,6,40.9,5
1116,0,45,2,71.2,2
1117,6,47,4,64.7,6
1118,3,57,10,26.5,3
1119,5,65,4,19.4,6
1120,5,60,9,46.5,4
1121,7,43,10,55.5,1
1122,6,76,1,22.0,7
1123,3,47,10,50.0,8
1124,7,86,2,69.7,4
1125,6,45,6,45.1,1
1126,2,84,6,59.1,7
1127,2,80,8,39.4,6
1128,4,60,7,20.7,3
1129,6,41,1,34.8,1
1130,3,74,1,32.7,6
1131,1,87,5,29.1,6
1132,7,55,2,57.9,1
1133,3,67,10,44.6,5
1134,2,39,7,62.1,8
1135,3,66,3,30.0,3
1136,8,80,2,56.9,1
1137,7,56,5,27.7,2
1138,8,42,1,16.1,3
1139,7,73,9,50.6,3
1140,7,65,5,38.4,4
1141,8,63,2,55.2,7
1142,3,65,4,18.5,1
1143,8,78,5,70.7,3
1144,1,72,3,35.4,7
1145,4,54,5,52.4,7
1146,7,87,9,54.2,1
1147,6,46,2,68.0,1
1148,7,66,5,70.4,2
1149,5,41,10,61.5,2
1150,7,73,1,20.0,4
1151,3,41,9,44.6,7
1152,0,39,3,63.2,7
1153,2,47,2,68.6,6
1154,5,79,3,19.6,7
1155,5,40,7,61.4,5
1156,5,48,2,23.1,2
1157,7,52,5,63.6,5
1158,6,87,1,17.0,2
1159,8,89,9,27.2,4
1160,1,47,4,31.9,7
1161,8,70,3,22.2,6
1162,8,39,2,18.6,2
1163,3,75,8,29.9,8
1164,0,67,9,15.6,1
1165,8,49,9,55.1,3
1166,1,89,1,50.0,8
1167,3,82,3,22.4,6
1168,2,51,1,63.8,1
1169,0,68,8,20.1,7
1170,4,46,6,63.9,5
1171,4,49,8,29.8,8
1172,1,69,1,15.5,7
1173,5,49,3,67.3,4
1174,7,82,1,45.0,8
1175,1,52,10,46.5,5
1176,3,88,8,37.8,7
1177,2,53,5,31.4,7
1178,6,89,4,63.0,7
1179,1,78,9,43.0,4
1180,2,50,5,19.6,1
1181,7,76,6,29.7,1
1182,1,89,3,48.5,5
1183,6,54,4,68.6,4
1184,6,56,10,38.6,8
1185,0,60,8,54.5,2
1186,5,84,6,46.6,7
1187,8,63,9,59.1,4
1188,8,71,10,57.8,2
1189,8,81,4,39.6,7
1190,6,87,6,52.6,3
1191,2,70,7,57.2,1
1192,6,61,6,46.3,7
1193,6,66,2,60.6,1
1194,7,68,3,25.5,5
1195,0,63,1,67.3,8
1196,7,89,4,61.2,7
1197,4,74,6,37.1,8
1198,1,78,9,17.5,5
1199,3,81,10,25.0,5
1200,6,74,10,27.5,8
1201,7,79,10,51.0,5
1202,2,62,2,46.7,6
1203,5,60,4,45.2,5
1204,6,46,9,50.2,1
1205,7,54,1,36.5,7
1206,3,52,2,69.1,2
1207,2,55,8,40.4,5
1208,7,56,3,24.3,5
1209,1,39,8,15.9,6
1210,4,70,3,39.3,3
1211,5,64,2,46.7,1
1212,1,87,9,63.2,4
1213,1,57,2,31.4,8
1214,5,82,6,26.3,7
1215,0,61,9,16.1,1
1216,4,47,7,71.1,5
1217,1,84,3,71.5,6
1218,6,40,9,68.2,3
1219,2,79,4,38.6,4
1220,1,52,1,40.1,6
1221,5,63,7,46.4,1
1222,6,70,9,50.3,6
1223,6,85,10,55.3,2
1224,2,71,2,54.5,4
1225,2,72,5,45.9,8
1226,2,40,8,59.4,7
1227,3,73,2,66.1,1
1228,7,77,6,50.4,2
1229,7,77,1,65.2,4
1230,1,58,5,26.3,7
1231,1,76,7,68.7,5
1232,6,51,9,21.5,5
1233,8,76,5,63.2,7
1234,0,90,2,70.4,5
1235,6,54,10,40.0,2
1236,2,77,1,64.0,2
1237,6,55,8,40.7,6
1238,8,84,5,42.1,5
1239,4,79,4,53.3,7
1240,7,64,9,51.1,3
1241,2,48,2,27.0,8
1242,2,68,8,55.6,3
1243,3,89,5,65.0,3
1244,3,58,3,30.8,6
1245,3,46,7,19.9,6
1246,2,65,5,63.0,4
1247,3,68,8,62.3,7
1248,2,42,10,29.2,8
1249,6,67,6,49.7,4
1250,2,58,2,53.4,4
1251,5,45,4,33.4,3
1252,0,87,10,63.8,4
1253,1,73,10,35.5,4
1254,3,54,4,57.7,1
1255,6,79,4,66.6,8
1256,8,72,10,17.4,4
1257,6,65,2,15.1,3
1258,2,75,1,17.7,8
1259,1,89,4,72.8,2
1260,1,59,2,56.0,3
1261,1,47,1,59.5,8
1262,0,84,4,47.4,6
1263,6,56,6,68.7,7
1264,8,70,9,64.4,6
1265,6,84,9,56.2,7
1266,0,55,1,43.5,3
1267,4,62,2,69.4,8
1268,6,45,3,25.9,6
1269,0,43,10,58.7,1
1270,5,89,10,21.1,3
1271,4,38,8,42.1,4
1272,1,59,8,41.6,8
1273,5,53,3,19.1,1
1274,7,71,10,17.8,5
1275,3,38,2,16.0,1
1276,6,89,2,40.7,6
1277,2,74,7,69.6,4
1278,1,64,10,25.0,2
1279,7,67,9,62.7,3
1280,0,86,7,57.8,4
1281,3,57,7,51.8,6
1282,8,88,9,57.6,5
1283,3,41,8,52.6,7
1284,0,79,8,53.8,8
1285,7,50,10,60.0,2
1286,7,65,7,41.4,6
1287,3,52,10,55.3,6
1288,0,80,2,45.0,6
1289,6,86,1,35.7,7
1290,5,40,2,71.8,1
1291,1,57,2,17.4,7
1292,4,85,6,61.1,6
1293,5,65,10,49.2,5
1294,7,45,8,53.3,3
1295,4,70,5,37.5,6
1296,0,66,4,55.9,7
1297,5,78,6,66.5,2
1298,3,64,8,63.0,6
1299,3,50,2,72.6,8
1300,2,78,5,28.3,6
1301,0,42,10,32.1,8
1302,4,64,4,31.6,8
1303,4,44,2,43.1,3
1304,7,79,2,47.2,1
1305,6,46,7,68.4,8
1306,4,86,3,47.6,2
1307,4,79,4,21.3,3
1308,4,39,5,35.4,2
1309,3,58,3,63.4,7
1310,3,46,3,22.8,2
1311,3,75,8,64.2,6
1312,0,65,3,27.3,3
1313,6,80,3,70.9,8
1314,7,54,1,51.4,3
1315,4,38,6,27.3,8
1316,1,71,1,60.7,3
1317,0,49,10,42.4,8
1318,1,88,2,63.0,8
1319,7,55,1,15.4,5
1320,2,62,3,22.4,2
1321,4,40,4,20.2,8
1322,4,89,9,34.2,3
1323,8,58,10,15.9,4
1324,7,46,4,19.0,8
1325,2,81,7,26.7,4
1326,8,61,6,39.3,5
1327,5,72,6,46.4,2
1328,5,50,8,70.2,2
1329,0,73,2,37.3,5
1330,8,53,6,37.4,7
1331,2,52,9,42.7,3
1332,0,82,7,21.9,6
1333,8,61,1,36.1,5
1334,3,75,4,71.7,2
1335,5,84,4,54.5,3
1336,8,41,1,50.3,7
1337,7,69,2,62.0,8
1338,1,66,5,56.8,4
1339,4,49,5,34.3,4
1340,5,78,10,23.5,8
1341,2,89,9,15.8,7
1342,1,82,3,26.5,5
1343,6,50,3,71.7,2
1344,8,54,1,45.8,1
1345,7,82,1,55.0,8
1346,8,75,5,55.2,8
1347,3,80,5,34.1,8
1348,5,62,1,63.9,3
1349,0,51,5,71.0,1
1350,1,45,6,46.1,6
1351,4,59,10,48.9,5
1352,7,42,5,47.7,1
1353,8,74,6,22.4,8
1354,3,38,8,46.5,7
1355,0,39,7,73.0,3
1356,4,73,5,31.5,3
1357,6,84,6,27.6,3
1358,0,39,6,26.0,7
1359,7,56,3,45.1,2
1360,4,43,6,31.8,6
1361,7,82,3,22.1,3
1362,2,50,6,49.0,3
1363,8,44,10,26.7,1
1364,3,86,2,63.1,6
1365,7,79,3,23.7,7
1366,4,81,7,47.2,7
1367,0,74,9,35.6,3
1368,0,47,1,61.0,3
1369,1,43,7,49.1,5
1370,1,46,1,56.1,4
1371,3,90,9,55.4,8
1372,4,89,2,42.2,5
1373,8,58,10,18.5,3
1374,3,77,6,23.1,4
1375,5,78,2,38.7,8
1376,3,67,4,23.4,7
1377,5,82,4,49.5,5
1378,4,89,1,69.8,4
1379,6,75,7,46.2,6
1380,5,66,6,26.2,7
1381,1,69,7,47.9,3
1382,2,85,9,67.1,8
1383,1,88,4,34.8,4
1384,6,50,9,51.8,8
1385,2,58,4,60.2,7
1386,4,41,3,67.0,3
1387,8,43,2,54.8,6
1388,0,63,1,38.1,7
1389,0,74,8,25.8,1
1390,7,50,8,52.9,2
1391,7,79,2,47.0,4
1392,7,54,3,61.3,5
1393,2,68,8,46.0,7
1394,3,42,2,72.1,5
1395,3,69,7,35.2,4
1396,3,79,10,61.2,5
1397,5,41,8,30.8,5
1398,8,80,9,24.9,6
1399,4,44,1,67.2,5
1400,8,58,5,58.0,3
1401,8,53,2,68.8,6
1402,7,69,4,71.6,2
1403,4,79,9,58.1,1
1404,8,76,10,64.0,3
1405,4,42,5,40.6,8
1406,2,73,1,61.0,1
1407,8,79,9,33.4,5
1408,0,85,6,69.4,6
1409,6,89,8,59.7,7
1410,1,68,6,50.9,1
1411,2,55,9,25.8,8
1412,3,70,10,36.2,7
1413,5,38,6,24.0,1
1414,2,53,10,51.2,8
1415,4,68,5,64.7,6
1416,0,69,2,70.1,2
1417,5,56,6,44.5,6
1418,6,56,5,72.8,3
1419,3,75,10,60.6,5
1420,1,74,3,20.3,1
1421,8,54,2,72.6,4
1422,6,54,9,42.3,5
1423,5,72,9,20.0,3
1424,7,76,2,39.8,6
1425,4,59,3,44.1,4
1426,1,65,2,16.8,7
1427,0,53,2,64.1,5
1428,1,45,1,70.1,5
1429,1,51,7,46.8,6
1430,7,42,8,70.4,7
1431,4,53,3,31.2,4
1432,0,79,6,29.5,8
1433,2,82,7,18.3,2
1434,0,59,6,69.2,6
1435,5,90,6,21.8,3
1436,8,81,10,28.7,2
1437,6,90,3,40.8,6
1438,1,63,8,65.1,6
1439,6,62,8,21.3,1
1440,2,38,3,53.8,3
1441,7,49,10,54.3,4
1442,0,52,9,70.1,5
1443,8,72,5,46.1,3
1444,7,74,5,47.2,8
1445,6,78,9,52.3,2
1446,3,83,8,17.2,8
1447,7,90,8,26.5,3
1448,1,40,9,31.3,4
1449,6,44,2,16.3,5
1450,6,87,7,48.2,1
1451,8,57,7,67.9,2
1452,2,53,6,68.9,4
1453,8,82,2,64.1,1
1454,5,69,1,57.8,1
1455,5,89,8,52.4,5
1456,4,39,9,49.1,3
1457,6,83,7,49.2,3
1458,4,55,4,45.7,6
1459,6,53,10,20.9,8
1460,3,46,8,68.9,2
1461,7,62,6,32.5,4
1462,6,68,4,28.9,2
1463,5,79,2,17.6,5
1464,6,70,7,34.7,4
1465,7,71,9,32.2,8
1466,3,90,4,70.0,7
1467,8,53,10,35.6,3
1468,2,84,8,20.2,5
1469,1,85,4,51.4,1
1470,0,67,7,26.4,7
1471,0,53,3,23.9,6
1472,1,47,5,45.5,8
1473,7,81,10,69.0,2
1474,2,46,9,30.3,3
1475,8,55,5,29.1,4
1476,4,65,5,72.6,8
1477,8,65,9,69.2,1
1478,7,65,3,69.2,6
1479,5,42,10,34.6,2
1480,5,59,10,60.5,3
1481,4,51,2,42.2,1
1482,2,62,5,44.0,1
1483,7,84,8,47.5,1
1484,8,55,10,67.1,8
1485,0,45,3,16.5,6
1486,6,68,4,26.4,5
1487,1,62,2,28.7,7
1488,4,76,9,65.9,2
1489,7,39,6,19.3,4
1490,5,50,7,58.7,1
1491,7,89,3,24.1,1
1492,4,79,4,52.1,6
1493,2,61,10,19.4,5
1494,4,67,7,25.3,8
1495,2,78,10,42.9,1
1496,2,79,6,39.8,3
1497,5,50,1,67.9,3
1498,4,48,7,38.4,1
1499,4,65,5,50.8,4
1500,5,41,1,33.0,5
1501,3,80,4,44.1,7
1502,5,61,5,63.1,5
1503,0,86,6,35.5,3
1504,1,72,1,49.7,7
1505,3,55,9,65.5,4
1506,6,77,10,67.0,1
1507,0,56,8,29.6,2
1508,6,49,8,66.7,7
1509,5,45,6,43.1,8
1510,4,81,8,50.8,5
1511,0,45,3,28.8,2
1512,0,66,2,33.7,3
1513,5,87,7,28.6,3
1514,3,86,10,34.4,5
1515,6,76,10,26.3,3
1516,3,69,4,66.1,5
1517,6,73,1,61.8,8
1518,0,63,9,21.9,3
1519,4,55,5,43.2,6
1520,1,53,1,46.5,2
1521,8,76,10,66.1,5
1522,8,59,3,30.1,8
1523,8,73,5,23.6,5
1524,1,45,10,36.9,1
1525,4,40,9,70.8,2
1526,8,81,10,48.5,2
1527,8,67,5,50.0,3
1528,2,73,10,30.0,6
1529,6,46,3,32.0,7
1530,6,63,3,44.7,4
1531,4,65,1,42.5,1
1532,1,86,8,27.0,6
1533,5,84,5,30.2,2
1534,6,55,4,29.1,3
1535,5,88,1,23.5,2
1536,3,73,2,36.3,4
1537,3,82,6,51.2,4
1538,3,45,4,37.2,8
1539,0,63,9,62.7,6
1540,8,89,8,17.0,4
1541,3,59,7,55.4,6
1542,7,53,6,61.4,2
1543,1,75,6,23.3,4
1544,5,64,10,17.5,8
1545,7,51,3,22.1,3
1546,4,74,6,36.2,3
1547,7,41,10,36.6,7
1548,6,47,2,44.2,7
1549,6,45,5,56.4,7
1550,1,49,7,37.2,8
1551,2,49,7,42.5,5
1552,8,64,9,25.4,3
1553,5,46,10,42.7,7
1554,0,88,10,43.6,6
1555,4,84,8,17.1,4
1556,7,65,1,51.2,7
1557,4,40,4,30.4,4
1558,2,89,6,42.5,1
1559,7,51,10,45.8,2
1560,5,45,9,41.2,6
1561,8,72,1,20.8,5
1562,8,70,10,71.8,1
1563,6,55,2,22.8,2
1564,1,81,9,27.1,2
1565,1,80,1,24.3,2
1566,2,54,7,51.1,3
1567,7,45,5,46.0,5
1568,5,54,10,22.4,4
1569,3,72,9,22.5,5
1570,0,66,8,23.4,4
1571,8,71,7,25.5,4
1572,4,82,3,70.7,3
1573,8,42,1,59.1,3
1574,6,48,1,33.9,6
1575,4,82,4,34.1,2
1576,4,43,5,43.5,2
1577,0,84,6,31.3,8
1578,1,79,2,20.1,8
1579,1,40,6,45.1,2
1580,0,50,10,24.7,3
1581,2,55,10,70.2,6
1582,7,75,9,23.0,5
1583,1,60,9,36.6,5
1584,4,67,5,65.2,4
1585,2,55,9,56.7,5
1586,4,63,2,35.2,7
1587,5,57,10,38.5,7
1588,5,45,8,61.5,4
1589,0,58,9,16.4,5
1590,0,73,9,36.8,6
1591,2,71,4,15.9,7
1592,6,67,9,45.3,6
1593,2,64,1,46.5,6
1594,1,57,1,44.5,4
1595,4,56,9,43.1,6
1596,2,87,3,38.5,4
1597,6,81,5,71.8,5
1598,8,51,10,41.6,7
1599,4,79,1,28.8,2
1600,4,81,3,41.8,6
1601,3,70,7,36.8,7
1602,7,42,6,40.4,1
1603,4,78,1,48.9,2
1604,4,64,4,32.2,1
1605,3,90,5,69.7,4
1606,3,70,8,21.0,3
1607,4,85,8,59.2,4
1608,8,72,3,61.4,2
1609,1,75,8,63.2,2
1610,7,75,1,22.5,2
1611,8,54,2,31.4,7
1612,7,46,1,60.5,3
1613,4,80,8,44.5,3
1614,5,46,4,68.6,8
1615,4,44,10,64.1,6
1616,4,70,6,54.0,4
1617,3,50,9,62.6,4
1618,6,60,2,25.1,6
1619,2,77,5,27.0,1
1620,5,69,8,69.1,3
1621,0,87,4,46.4,5
1622,7,38,8,65.4,5
1623,3,51,1,45.3,4
1624,3,67,9,25.3,1
1625,6,39,1,40.6,1
1626,1,55,6,24.3,2
1627,1,51,10,58.7,3
1628,4,68,8,27.4,5
1629,8,40,10,24.2,8
1630,8,86,9,47.1,4
1631,5,59,3,61.2,4
1632,5,72,2,56.7,2
1633,7,77,10,60.6,5
1634,4,57,9,49.5,5
1635,0,79,6,64.0,5
1636,4,81,6,21.8,5
1637,3,77,2,36.4,3
1638,8,84,2,71.5,3
1639,4,84,9,55.2,6
1640,1,70,2,71.5,3
1641,1,63,4,56.4,5
1642,5,73,8,27.1,8
1643,5,54,10,72.7,1
1644,3,72,3,43.4,6
1645,4,69,4,40.9,4
1646,7,40,9,44.3,8
1647,0,38,7,52.5,6
1648,1,74,3,56.4,3
1649,3,38,2,51.0,2
1650,5,47,6,24.3,1
1651,5,67,7,52.4,5
1652,8,76,8,50.7,5
1653,4,88,2,29.0,6
1654,1,49,6,57.1,4
1655,1,86,2,19.5,3
1656,0,49,4,23.0,8
1657,1,68,7,30.2,4
1658,0,43,1,16.1,6
1659,1,61,9,18.5,5
1660,7,81,5,50.1,3
1661,8,83,6,28.6,1
1662,0,52,10,55.8,4
1663,0,86,10,21.5,8
1664,0,81,6,47.2,8
1665,8,39,1,17.4,3
1666,7,76,3,50.9,1
1667,5,82,5,72.8,2
1668,1,48,4,18.7,4
1669,2,57,7,31.2,8
1670,2,71,1,63.8,3
1671,8,65,8,71.3,4
1672,3,49,7,29.7,5
1673,3,40,3,29.0,8
1674,1,62,4,20.0,5
1675,4,41,9,40.2,3
1676,4,68,5,17.9,1
1677,3,79,5,27.0,6
1678,6,44,6,70.7,5
1679,2,51,4,23.2,1
1680,8,51,9,37.3,4
1681,8,48,5,27.1,6
1682,8,77,2,23.0,1
1683,6,70,7,62.2,8
1684,6,65,5,64.6,7
1685,4,81,4,50.7,6
1686,0,68,9,24.5,7
1687,4,86,6,22.4,1
1688,2,51,4,45.4,6
1689,8,64,5,38.7,6
1690,5,88,6,41.3,5
1691,6,47,3,67.9,3
1692,3,72,8,15.2,8
1693,4,40,9,64.0,6
1694,1,68,3,61.7,6
1695,0,45,2,20.5,5
1696,6,73,3,49.5,8
1697,7,87,1,69.1,4
1698,5,54,10,27.3,4
1699,0,66,1,56.1,4
1700,6,58,10,48.2,2
1701,8,85,6,31.0,8
1702,6,83,2,27.5,8
1703,6,73,7,36.7,4
1704,4,87,7,65.7,7
1705,8,49,10,28.8,4
1706,0,83,10,65.2,5
1707,0,49,8,39.8,3
1708,2,55,1,50.9,7
1709,6,59,2,36.8,4
1710,6,70,10,61.6,5
1711,5,43,1,54.5,6
1712,6,51,7,63.9,4
1713,6,55,2,30.9,2
1714,1,40,4,52.8,8
1715,0,55,6,19.0,4
1716,4,46,1,60.6,6
1717,3,59,9,55.6,4
1718,0,82,6,48.1,2
1719,8,72,7,44.7,5
1720,7,60,5,48.3,2
1721,2,65,10,49.0,6
1722,3,60,5,55.6,3
1723,7,83,1,44.5,4
1724,4,59,9,39.1,4
1725,6,71,10,42.7,1
1726,0,67,2,72.8,3
1727,3,65,10,17.7,6
1728,2,49,7,18.0,2
1729,3,87,4,69.0,4
1730,7,89,1,44.6,1
1731,1,84,9,58.8,3
1732,8,44,10,32.3,6
1733,7,69,1,64.6,2
1734,3,82,6,21.8,7
1735,5,81,1,16.8,6
1736,3,50,2,54.8,5
1737,3,75,4,70.2,7
1738,8,66,5,44.7,2
1739,2,39,10,40.1,8
1740,6,49,7,27.6,3
1741,4,57,5,29.4,2
1742,7,74,10,31.3,2
1743,7,51,7,25.5,8
1744,8,60,9,29.5,1
1745,5,44,6,37.0,3
1746,1,47,8,25.0,1
1747,3,60,2,49.5,1
1748,7,46,6,48.7,4
1749,8,88,4,24.5,5
1750,4,55,9,67.0,7
1751,1,62,1,62.2,5
1752,1,41,2,43.1,6
1753,4,70,9,41.9,3
1754,7,59,6,49.0,2
1755,7,70,8,15.4,4
1756,4,60,7,17.5,3
1757,8,57,2,28.4,8
1758,8,90,3,70.5,8
1759,3,42,2,25.8,5
1760,3,75,6,19.7,4
1761,5,83,4,57.7,6
1762,4,66,2,41.2,6
1763,3,39,2,66.7,7
1764,1,63,1,56.6,4
1765,8,71,3,61.6,5
1766,1,48,5,69.9,8
1767,0,69,9,24.5,7
1768,0,67,9,30.8,2
1769,1,83,10,68.7,1
1770,1,78,3,15.5,8
1771,1,60,3,31.5,7
1772,5,66,7,62.5,6
1773,5,46,3,63.2,7
1774,0,47,8,35.4,2
1775,3,65,2,28.9,8
1776,6,58,10,53.9,7
1777,0,54,5,70.5,8
1778,7,40,6,54.5,5
1779,0,72,7,32.1,5
1780,2,61,8,35.9,5
1781,2,54,2,40.9,4
1782,7,63,7,25.4,7
1783,2,72,7,15.2,4
1784,0,49,3,39.3,5
1785,0,75,4,54.9,5
1786,4,80,7,52.8,4
1787,8,40,10,38.2,5
1788,5,63,3,34.7,5
1789,6,43,9,29.3,3
1790,6,57,10,24.0,5
1791,3,64,7,49.8,6
1792,3,75,6,41.3,4
1793,8,66,7,62.5,6
1794,5,39,1,72.6,1
1795,8,41,8,16.8,2
1796,5,78,8,17.3,6
1797,3,71,2,62.0,2
1798,3,58,4,42.4,2
1799,1,72,8,51.9,1
1800,5,86,10,56.9,2
1801,3,76,3,19.0,4
1802,7,42,7,15.1,5
1803,3,49,5,57.1,3
1804,3,81,3,28.2,3
1805,4,39,10,47.3,3
1806,2,81,9,61.8,1
1807,8,43,9,18.8,7
1808,5,59,3,19.3,6
1809,0,59,3,71.4,3
1810,3,55,5,33.6,5
1811,2,88,6,25.0,6
1812,7,83,4,52.7,3
1813,0,78,4,62.3,2
1814,2,81,6,61.1,4
1815,0,89,7,28.5,1
1816,8,50,9,58.9,1
1817,5,62,3,30.9,3
1818,4,66,6,32.0,3
1819,3,81,3,41.5,7
1820,6,81,7,54.8,1
1821,4,47,7,67.3,5
1822,1,75,6,25.2,7
1823,6,71,1,59.1,8
1824,0,78,8,46.9,3
1825,0,43,5,25.1,8
1826,6,75,8,29.3,3
1827,7,66,3,43.3,2
1828,2,52,5,67.6,2
1829,1,38,7,62.9,3
1830,0,62,10,50.7,3
1831,4,53,3,15.0,6
1832,0,57,8,25.4,8
1833,1,44,10,44.9,4
1834,5,79,8,68.4,3
1835,4,54,6,58.7,6
1836,5,79,10,61.9,6
1837,0,72,5,57.0,6
1838,5,77,7,37.4,3
1839,2,72,6,41.8,1
1840,6,71,6,43.4,4
1841,5,64,6,26.7,6
1842,3,63,3,63.2,5
1843,2,40,7,44.4,2
1844,2,81,2,59.9,3
1845,5,61,10,43.3,5
1846,4,46,10,67.1,4
1847,1,89,9,63.4,6
1848,2,83,6,31.3,6
1849,0,60,5,46.3,4
1850,5,63,1,38.0,4
1851,7,62,10,38.8,8
1852,5,88,10,61.9,4
1853,2,86,1,29.3,3
1854,4,71,2,56.1,8
1855,8,58,9,47.9,8
1856,6,63,7,62.1,1
1857,3,55,1,63.1,7
1858,2,64,9,71.4,1
1859,3,53,5,21.6,4
1860,6,53,2,27.0,5
1861,8,67,8,58.5,7
1862,5,87,8,67.7,4
1863,7,77,1,21.6,1
1864,8,81,8,48.8,5
1865,7,48,3,38.0,6
1866,1,43,2,61.3,7
1867,2,83,7,59.3,1
1868,5,38,2,33.7,1
1869,8,43,3,15.9,4
1870,2,86,9,56.4,8
1871,1,77,9,38.7,8
1872,2,66,8,71.1,4
1873,5,56,2,25.5,8
1874,3,66,7,25.8,3
1875,5,47,6,29.9,7
1876,3,78,2,40.5,6
1877,6,53,2,28.5,4
1878,8,66,6,38.9,1
1879,6,38,6,19.8,3
1880,0,57,3,43.7,4
1881,7,42,9,51.8,3
1882,0,38,7,51.5,5
1883,8,52,9,30.0,7
1884,1,85,6,23.6,3
1885,6,43,8,72.5,3
1886,1,60,5,60.4,7
1887,2,77,2,66.0,3
1888,0,72,1,60.2,1
1889,1,55,2,57.9,5
1890,6,55,7,64.1,6
1891,3,70,4,23.7,6
1892,4,60,1,36.5,6
1893,2,40,8,62.7,5
1894,2,70,10,52.3,6
1895,6,74,3,42.8,4
1896,1,53,2,45.7,8
1897,4,48,6,39.0,5
1898,3,74,7,33.9,4
1899,4,85,1,22.5,2
1900,4,89,8,37.9,4
1901,0,88,7,24.5,7
1902,5,69,7,18.7,5
1903,7,80,8,44.2,4
1904,5,72,6,38.6,3
1905,2,42,6,62.1,4
1906,2,38,9,25.1,2
1907,5,55,4,19.5,1
1908,6,84,4,25.6,1
1909,6,87,8,56.9,5
1910,7,59,4,50.8,2
1911,6,52,7,66.4,2
1912,7,46,7,33.8,1
1913,2,80,2,18.5,4
1914,0,66,6,44.7,2
1915,2,83,5,15.2,8
1916,7,47,6,23.6,3
1917,5,68,1,46.3,1
1918,2,87,4,53.6,2
1919,7,41,1,69.4,2
1920,1,64,9,23.6,6
1921,3,61,1,42.3,4
1922,0,52,10,16.6,6
1923,2,73,10,28.4,6
1924,1,58,6,69.3,7
1925,4,43,3,62.5,6
